GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,AE6001,AE6002,AE6003,AE3001
"G4802010","1850","Texas","480","Harris","2010","Harris",3756,7,905,3756
"G4802030","1850","Texas","480","Harrison","2030","Harrison",5604,5,6213,5604
"G4802090","1850","Texas","480","Hays","2090","Hays",259,0,128,259
"G4802130","1850","Texas","480","Henderson","2130","Henderson",1155,1,81,1155
"G4802230","1850","Texas","480","Hopkins","2230","Hopkins",2469,0,154,2469
"G4802250","1850","Texas","480","Houston","2250","Houston",2036,12,673,2036
"G4802310","1850","Texas","480","Hunt","2310","Hunt",1477,2,41,1477
"G4802390","1850","Texas","480","Jackson","2390","Jackson",627,30,339,627
"G4802410","1850","Texas","480","Jasper","2410","Jasper",1226,0,541,1226
"G4802450","1850","Texas","480","Jefferson","2450","Jefferson",1504,63,269,1504
"G4802570","1850","Texas","480","Kaufman","2570","Kaufman",982,0,65,982
"G4802770","1850","Texas","480","Lamar","2770","Lamar",2893,0,1085,2893
"G4802850","1850","Texas","480","Lavaca","2850","Lavaca",1139,0,432,1139
"G4802890","1850","Texas","480","Leon","2890","Leon",1325,0,621,1325
"G4802910","1850","Texas","480","Liberty","2910","Liberty",1623,7,892,1623
"G4802930","1850","Texas","480","Limestone","2930","Limestone",1990,0,618,1990
"G4803210","1850","Texas","480","Matagorda","3210","Matagorda",913,3,1208,913
"G4803250","1850","Texas","480","Medina","3250","Medina",881,0,28,881
"G4803310","1850","Texas","480","Milam","3310","Milam",2469,2,436,2469
"G4803390","1850","Texas","480","Montgomery","3390","Montgomery",1439,0,945,1439
"G4803470","1850","Texas","480","Nacogdoches","3470","Nacogdoches",3758,31,1404,3758
"G4803490","1850","Texas","480","Navarro","3490","Navarro",1943,1,246,1943
"G4803495","1850","Texas","480","Navarro-Ellis-Tarrant [multi-county reporting area]","3495","Navarro-Ellis-Tarrant (multi-county reporting area)",,,,
"G4803510","1850","Texas","480","Newton","3510","Newton",1255,8,426,1255
"G4803550","1850","Texas","480","Nueces","3550","Nueces",650,1,47,650
"G4803650","1850","Texas","480","Panola","3650","Panola",2676,2,1193,2676
"G4803730","1850","Texas","480","Polk","3730","Polk",1542,1,805,1542
"G4803870","1850","Texas","480","Red River","3870","Red River",2493,7,1406,2493
"G4803910","1850","Texas","480","Refugio","3910","Refugio",269,0,19,269
"G4803950","1850","Texas","480","Robertson","3950","Robertson",670,0,264,670
"G4804010","1850","Texas","480","Rusk","4010","Rusk",6012,0,2136,6012
"G4804030","1850","Texas","480","Sabine","4030","Sabine",1556,0,942,1556
"G4804050","1850","Texas","480","San Augustine","4050","San Augustine",2087,0,1561,2087
"G4804090","1850","Texas","480","San Patricio","4090","San Patricio",197,0,3,197
"G4804190","1850","Texas","480","Shelby","4190","Shelby",3278,0,961,3278
"G4804230","1850","Texas","480","Smith","4230","Smith",3575,0,717,3575
"G4804270","1850","Texas","480","Starr","4270","Starr",,,,
"G4804390","1850","Texas","480","Tarrant","4390","Tarrant",599,0,65,599
"G4804490","1850","Texas","480","Titus","4490","Titus",3168,1,467,3168
"G4804530","1850","Texas","480","Travis","4530","Travis",2336,11,791,2336
"G4804570","1850","Texas","480","Tyler","4570","Tyler",1476,0,418,1476
"G4804590","1850","Texas","480","Upshur","4590","Upshur",2712,0,682,2712
"G4804670","1850","Texas","480","Van Zandt","4670","Van Zandt",1308,0,40,1308
"G4804690","1850","Texas","480","Victoria","4690","Victoria",1396,52,571,1396
"G4804710","1850","Texas","480","Walker","4710","Walker",2663,0,1301,2663
"G4804770","1850","Texas","480","Washington","4770","Washington",3166,0,2817,3166
"G4804790","1850","Texas","480","Webb","4790","Webb",,,,
"G4804810","1850","Texas","480","Wharton","4810","Wharton",510,0,1242,510
"G4804910","1850","Texas","480","Williamson","4910","Williamson",1410,3,155,1410
"G4950115","1850","Utah Territory","495","Davis","0115","Davis",1134,0,0,1134
"G4950235","1850","Utah Territory","495","Great Salt Lake","0235","Great Salt Lake",6142,15,0,6142
"G4950295","1850","Utah Territory","495","Iron","0295","Iron",359,1,0,359
"G4950535","1850","Utah Territory","495","San Pete","0535","San Pete",365,0,0,365
"G4950615","1850","Utah Territory","495","Tooele","0615","Tooele",152,0,0,152
"G4950675","1850","Utah Territory","495","Utah","0675","Utah",1992,8,26,1992
"G4950755","1850","Utah Territory","495","Weber","0755","Weber",1186,0,0,1186
"G5000010","1850","Vermont","500","Addison","0010","Addison",26441,108,0,26441
"G5000030","1850","Vermont","500","Bennington","0030","Bennington",18511,78,0,18511
"G5000050","1850","Vermont","500","Caledonia","0050","Caledonia",23584,11,0,23584
"G5000070","1850","Vermont","500","Chittenden","0070","Chittenden",28927,109,0,28927
"G5000090","1850","Vermont","500","Essex","0090","Essex",4647,3,0,4647
"G5000110","1850","Vermont","500","Franklin","0110","Franklin",28500,86,0,28500
"G5000130","1850","Vermont","500","Grand Isle","0130","Grand Isle",4142,3,0,4142
"G5000150","1850","Vermont","500","Lamoille","0150","Lamoille",10869,3,0,10869
"G5000170","1850","Vermont","500","Orange","0170","Orange",27277,19,0,27277
"G5000190","1850","Vermont","500","Orleans","0190","Orleans",15694,13,0,15694
"G5000210","1850","Vermont","500","Rutland","0210","Rutland",32938,121,0,32938
"G5000230","1850","Vermont","500","Washington","0230","Washington",24640,14,0,24640
"G5000250","1850","Vermont","500","Windham","0250","Windham",29025,37,0,29025
"G5000270","1850","Vermont","500","Windsor","0270","Windsor",38207,113,0,38207
"G5100010","1850","Virginia","510","Accomack","0010","Accomack",9608,3295,4987,9608
"G5100030","1850","Virginia","510","Albemarle","0030","Albemarle",11875,587,13338,11875
"G5100035","1850","Virginia","510","Alexandria","0035","Alexandria",7217,1409,1382,7217
"G5100050","1850","Virginia","510","Alleghany","0050","Alleghany",2763,58,694,2763
"G5100070","1850","Virginia","510","Amelia","0070","Amelia",2785,166,6819,2785
"G5100090","1850","Virginia","510","Amherst","0090","Amherst",6352,394,5953,6352
"G5100110","1850","Virginia","510","Appomattox","0110","Appomattox",4209,185,4799,4209
"G5100150","1850","Virginia","510","Augusta","0150","Augusta",18983,574,5053,18983
"G5100155","1850","Virginia","510","Barbour","0155","Barbour",8670,222,113,8670
"G5100170","1850","Virginia","510","Bath","0170","Bath",2434,45,947,2434
"G5100190","1850","Virginia","510","Bedford","0190","Bedford",13556,463,10061,13556
"G5100195","1850","Virginia","510","Berkeley","0195","Berkeley",9566,249,1956,9566
"G5100215","1850","Virginia","510","Boone","0215","Boone",3054,0,183,3054
"G5100230","1850","Virginia","510","Botetourt","0230","Botetourt",10746,426,3736,10746
"G5100233","1850","Virginia","510","Braxton","0233","Braxton",4123,0,89,4123
"G5100237","1850","Virginia","510","Brooke","0237","Brooke",4923,100,31,4923
"G5100250","1850","Virginia","510","Brunswick","0250","Brunswick",4885,553,8456,4885
"G5100290","1850","Virginia","510","Buckingham","0290","Buckingham",5426,250,8161,5426
"G5100293","1850","Virginia","510","Cabell","0293","Cabell",5902,8,389,5902
"G5100310","1850","Virginia","510","Campbell","0310","Campbell",11533,846,10866,11533
"G5100330","1850","Virginia","510","Caroline","0330","Caroline",6891,904,10661,6891
"G5100350","1850","Virginia","510","Carroll","0350","Carroll",5726,29,154,5726
"G5100360","1850","Virginia","510","Charles City","0360","Charles City",1664,772,2764,1664
"G5100370","1850","Virginia","510","Charlotte","0370","Charlotte",4615,352,8988,4615
"G5100410","1850","Virginia","510","Chesterfield","0410","Chesterfield",8406,467,8616,8406
"G5100430","1850","Virginia","510","Clarke","0430","Clarke",3614,124,3614,3614
"G5100470","1850","Virginia","510","Culpeper","0470","Culpeper",5112,487,6683,5112
"G5100490","1850","Virginia","510","Cumberland","0490","Cumberland",3082,340,6329,3082
"G5100530","1850","Virginia","510","Dinwiddie","0530","Dinwiddie",10942,3296,10880,10942
"G5100533","1850","Virginia","510","Doddridge","0533","Doddridge",2718,1,31,2718
"G5100550","1850","Virginia","510","Elizabeth City","0550","Elizabeth City",2341,97,2148,2341
"G5100570","1850","Virginia","510","Essex","0570","Essex",3035,409,6762,3035
"G5100590","1850","Virginia","510","Fairfax","0590","Fairfax",6835,597,3250,6835
"G5100610","1850","Virginia","510","Fauquier","0610","Fauquier",9875,643,10350,9875
"G5100615","1850","Virginia","510","Fayette","0615","Fayette",3780,19,156,3780
"G5100630","1850","Virginia","510","Floyd","0630","Floyd",6001,14,443,6001
"G5100650","1850","Virginia","510","Fluvanna","0650","Fluvanna",4539,211,4737,4539
"G5100670","1850","Virginia","510","Franklin","0670","Franklin",11638,66,5726,11638
"G5100690","1850","Virginia","510","Frederick","0690","Frederick",12769,912,2294,12769
"G5100710","1850","Virginia","510","Giles","0710","Giles",5858,55,657,5858
"G5100715","1850","Virginia","510","Gilmer","0715","Gilmer",3403,0,72,3403
"G5100730","1850","Virginia","510","Gloucester","0730","Gloucester",4290,680,5557,4290
"G5100750","1850","Virginia","510","Goochland","0750","Goochland",3863,644,5845,3863
"G5100770","1850","Virginia","510","Grayson","0770","Grayson",6142,36,499,6142
"G5100775","1850","Virginia","510","Greenbrier","0775","Greenbrier",8549,156,1317,8549
"G5100790","1850","Virginia","510","Greene","0790","Greene",2667,34,1699,2667
"G5100810","1850","Virginia","510","Greensville","0810","Greensville",1731,123,3785,1731
"G5100830","1850","Virginia","510","Halifax","0830","Halifax",10976,534,14452,10976
"G5100833","1850","Virginia","510","Hampshire","0833","Hampshire",12379,224,1433,12379
"G5100837","1850","Virginia","510","Hancock","0837","Hancock",4040,7,3,4040
"G5100850","1850","Virginia","510","Hanover","0850","Hanover",6539,221,8393,6539
"G5100853","1850","Virginia","510","Hardy","0853","Hardy",7927,356,1260,7927
"G5100857","1850","Virginia","510","Harrison","0857","Harrison",11213,27,488,11213
"G5100870","1850","Virginia","510","Henrico","0870","Henrico",23826,3637,16109,23826
"G5100890","1850","Virginia","510","Henry","0890","Henry",5324,208,3340,5324
"G5100910","1850","Virginia","510","Highland","0910","Highland",3837,26,364,3837
"G5100930","1850","Virginia","510","Isle Of Wight","0930","Isle Of Wight",4710,1248,3395,4710
"G5100935","1850","Virginia","510","Jackson","0935","Jackson",6480,11,53,6480
"G5100950","1850","Virginia","510","James City","0950","James City",1489,663,1868,1489
"G5100953","1850","Virginia","510","Jefferson","0953","Jefferson",10476,540,4341,10476
"G5100957","1850","Virginia","510","Kanawha","0957","Kanawha",12001,212,3140,12001
"G5100970","1850","Virginia","510","King And Queen","0970","King And Queen",4094,461,5764,4094
"G5100990","1850","Virginia","510","King George","0990","King George",2301,267,3403,2301
"G5101010","1850","Virginia","510","King William","1010","King William",2701,347,5731,2701
"G5101030","1850","Virginia","510","Lancaster","1030","Lancaster",1802,266,2640,1802
"G5101050","1850","Virginia","510","Lee","1050","Lee",9440,40,787,9440
"G5101053","1850","Virginia","510","Lewis","1053","Lewis",9620,43,368,9620
"G5101057","1850","Virginia","510","Logan","1057","Logan",3533,0,87,3533
"G5101070","1850","Virginia","510","Loudoun","1070","Loudoun",15081,1357,5641,15081
"G5101090","1850","Virginia","510","Louisa","1090","Louisa",6423,404,9864,6423
"G5101110","1850","Virginia","510","Lunenburg","1110","Lunenburg",4314,191,7187,4314
"G5101130","1850","Virginia","510","Madison","1130","Madison",4456,151,4724,4456
"G5101133","1850","Virginia","510","Marion","1133","Marion",10439,19,94,10439
"G5101135","1850","Virginia","510","Marshall","1135","Marshall",10050,39,49,10050
"G5101137","1850","Virginia","510","Mason","1137","Mason",6841,51,647,6841
"G5101150","1850","Virginia","510","Matthews","1150","Matthews",3642,149,2923,3642
"G5101170","1850","Virginia","510","Mecklenburg","1170","Mecklenburg",7256,912,12462,7256
"G5101175","1850","Virginia","510","Mercer","1175","Mercer",4018,27,177,4018
"G5101190","1850","Virginia","510","Middlesex","1190","Middlesex",1903,149,2342,1903
"G5101193","1850","Virginia","510","Monongalia","1193","Monongalia",12092,119,176,12092
"G5101197","1850","Virginia","510","Monroe","1197","Monroe",9062,81,1061,9062
"G5101210","1850","Virginia","510","Montgomery","1210","Montgomery",6822,66,1471,6822
"G5101215","1850","Virginia","510","Morgan","1215","Morgan",3431,3,123,3431
"G5101230","1850","Virginia","510","Nansemond","1230","Nansemond",5424,2144,4715,5424
"G5101250","1850","Virginia","510","Nelson","1250","Nelson",6478,138,6142,6478
"G5101270","1850","Virginia","510","New Kent","1270","New Kent",2222,432,3410,2222
"G5101275","1850","Virginia","510","Nicholas","1275","Nicholas",3889,1,73,3889
"G5101290","1850","Virginia","510","Norfolk","1290","Norfolk",20329,2307,10400,20329
"G5101310","1850","Virginia","510","Northampton","1310","Northampton",3105,745,3648,3105
"G5101330","1850","Virginia","510","Northumberland","1330","Northumberland",3072,519,3755,3072
"G5101350","1850","Virginia","510","Nottoway","1350","Nottoway",2234,153,6050,2234
"G5101355","1850","Virginia","510","Ohio","1355","Ohio",17612,230,164,17612
"G5101370","1850","Virginia","510","Orange","1370","Orange",3962,184,5921,3962
"G5101390","1850","Virginia","510","Page","1390","Page",6332,311,957,6332
"G5101410","1850","Virginia","510","Patrick","1410","Patrick",7187,98,2324,7187
"G5101415","1850","Virginia","510","Pendleton","1415","Pendleton",5443,30,322,5443
"G5101430","1850","Virginia","510","Pittsylvania","1430","Pittsylvania",15263,735,12798,15263
"G5101437","1850","Virginia","510","Pocahontas","1437","Pocahontas",3303,28,267,3303
"G5101450","1850","Virginia","510","Powhatan","1450","Powhatan",2513,383,5282,2513
"G5101455","1850","Virginia","510","Preston","1455","Preston",11562,59,87,11562
"G5101470","1850","Virginia","510","Prince Edward","1470","Prince Edward",4177,488,7192,4177
"G5101490","1850","Virginia","510","Prince George","1490","Prince George",2670,518,4408,2670
"G5101510","1850","Virginia","510","Princess Anne","1510","Princess Anne",4280,259,3130,4280
"G5101530","1850","Virginia","510","Prince William","1530","Prince William",5079,552,2498,5079
"G5101550","1850","Virginia","510","Pulaski","1550","Pulaski",3613,34,1471,3613
"G5101553","1850","Virginia","510","Putnam","1553","Putnam",4693,10,632,4693
"G5101555","1850","Virginia","510","Raleigh","1555","Raleigh",1729,13,23,1729
"G5101557","1850","Virginia","510","Randolph","1557","Randolph",5003,39,201,5003
"G5101570","1850","Virginia","510","Rappahannock","1570","Rappahannock",5642,296,3844,5642
"G5101590","1850","Virginia","510","Richmond","1590","Richmond",3463,708,2277,3463
"G5101593","1850","Virginia","510","Ritchie","1593","Ritchie",3886,0,16,3886
"G5101610","1850","Virginia","510","Roanoke","1610","Roanoke",5812,155,2510,5812
"G5101630","1850","Virginia","510","Rockbridge","1630","Rockbridge",11484,364,4197,11484
"G5101650","1850","Virginia","510","Rockingham","1650","Rockingham",17496,467,2331,17496
"G5101670","1850","Virginia","510","Russell","1670","Russell",10866,71,982,10866
"G5101690","1850","Virginia","510","Scott","1690","Scott",9322,34,473,9322
"G5101710","1850","Virginia","510","Shenandoah","1710","Shenandoah",12565,292,911,12565
"G5101730","1850","Virginia","510","Smyth","1730","Smyth",6898,200,1064,6898
"G5101750","1850","Virginia","510","Southampton","1750","Southampton",5940,1826,5755,5940
"G5101770","1850","Virginia","510","Spotsylvania","1770","Spotsylvania",6894,536,7481,6894
"G5101790","1850","Virginia","510","Stafford","1790","Stafford",4415,318,3311,4415
"G5101810","1850","Virginia","510","Surry","1810","Surry",2215,985,2479,2215
"G5101830","1850","Virginia","510","Sussex","1830","Sussex",3086,742,5992,3086
"G5101835","1850","Virginia","510","Taylor","1835","Taylor",5130,69,168,5130
"G5101850","1850","Virginia","510","Tazewell","1850","Tazewell",8807,75,1060,8807
"G5101855","1850","Virginia","510","Tyler","1855","Tyler",5456,4,38,5456
"G5101870","1850","Virginia","510","Warren","1870","Warren",4493,366,1748,4493
"G5101890","1850","Virginia","510","Warwick","1890","Warwick",599,42,905,599
"G5101910","1850","Virginia","510","Washington","1910","Washington",12369,112,2131,12369
"G5101913","1850","Virginia","510","Wayne","1913","Wayne",4564,7,189,4564
"G5101930","1850","Virginia","510","Westmoreland","1930","Westmoreland",3376,1147,3557,3376
"G5101933","1850","Virginia","510","Wetzel","1933","Wetzel",4261,6,17,4261
"G5101937","1850","Virginia","510","Wirt","1937","Wirt",3319,2,32,3319
"G5101953","1850","Virginia","510","Wood","1953","Wood",9008,69,373,9008
"G5101957","1850","Virginia","510","Wyoming","1957","Wyoming",1583,1,61,1583
"G5101970","1850","Virginia","510","Wythe","1970","Wythe",9618,221,2185,9618
"G5101990","1850","Virginia","510","York","1990","York",1825,454,2181,1825
"G5500010","1850","Wisconsin","550","Adams","0010","Adams",187,0,0,187
"G5500015","1850","Wisconsin","550","Adams-Sauk [multi-county reporting area]","0015","Adams-Sauk (multi-county reporting area)",,,,
"G5500090","1850","Wisconsin","550","Brown","0090","Brown",6170,45,0,6170
"G5500150","1850","Wisconsin","550","Calumet","0150","Calumet",1620,123,0,1620
"G5500170","1850","Wisconsin","550","Chippewa","0170","Chippewa",614,1,0,614
"G5500175","1850","Wisconsin","550","Chippewa-Crawford [multi-county reporting area]","0175","Chippewa-Crawford (multi-county reporting area)",,,,
"G5500210","1850","Wisconsin","550","Columbia","0210","Columbia",9547,18,0,9547
"G5500230","1850","Wisconsin","550","Crawford","0230","Crawford",2481,17,0,2481
"G5500250","1850","Wisconsin","550","Dane","0250","Dane",16613,26,0,16613
"G5500270","1850","Wisconsin","550","Dodge","0270","Dodge",19126,12,0,19126
"G5500390","1850","Wisconsin","550","Fond du Lac","0390","Fond Du Lac",14507,3,0,14507
"G5500430","1850","Wisconsin","550","Grant","0430","Grant",16139,30,0,16139
"G5500450","1850","Wisconsin","550","Green","0450","Green",8566,0,0,8566
"G5500490","1850","Wisconsin","550","Iowa","0490","Iowa",9496,29,0,9496
"G5500550","1850","Wisconsin","550","Jefferson","0550","Jefferson",15314,3,0,15314
"G5500590","1850","Wisconsin","550","Kenosha","0590","Kenosha",10716,18,0,10716
"G5500650","1850","Wisconsin","550","Lafayette","0650","Lafayette",11517,14,0,11517
"G5500675","1850","Wisconsin","550","La Point","0675","La Point",483,6,0,483
"G5500710","1850","Wisconsin","550","Manitowoc","0710","Manitowoc",3702,0,0,3702
"G5500730","1850","Wisconsin","550","Marathon","0730","Marathon",508,0,0,508
"G5500770","1850","Wisconsin","550","Marquette","0770","Marquette",8634,7,0,8634
"G5500790","1850","Wisconsin","550","Milwaukee","0790","Milwaukee",30966,111,0,30966
"G5500970","1850","Wisconsin","550","Portage","0970","Portage",1249,1,0,1249
"G5501010","1850","Wisconsin","550","Racine","1010","Racine",14907,66,0,14907
"G5501030","1850","Wisconsin","550","Richland","1030","Richland",902,1,0,902
"G5501050","1850","Wisconsin","550","Rock","1050","Rock",20727,23,0,20727
"G5501090","1850","Wisconsin","550","St Croix","1090","St Croix",619,5,0,619
"G5501110","1850","Wisconsin","550","Sauk","1110","Sauk",4370,1,0,4370
"G5501170","1850","Wisconsin","550","Sheboygan","1170","Sheboygan",8372,7,0,8372
"G5501270","1850","Wisconsin","550","Walworth","1270","Walworth",17859,3,0,17859
"G5501310","1850","Wisconsin","550","Washington","1310","Washington",19485,0,0,19485
"G5501330","1850","Wisconsin","550","Waukesha","1330","Waukesha",19213,45,0,19213
"G5501390","1850","Wisconsin","550","Winnebago","1390","Winnebago",10147,20,0,10147
