GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,AH3001,AH3002,AH3003,AH3004,AH3005,AH3006
"G4701830","1860","Tennessee","470","Weakley","1830","Weakley",13985,18,4213,0,,
"G4701850","1860","Tennessee","470","White","1850","White",8074,162,1145,0,,
"G4701870","1860","Tennessee","470","Williamson","1870","Williamson",11415,45,12367,0,,
"G4701890","1860","Tennessee","470","Wilson","1890","Wilson",17787,321,7964,0,,
"G4800010","1860","Texas","480","Anderson","0010","Anderson",6730,0,3668,0,,
"G4800050","1860","Texas","480","Angelina","0050","Angelina",3575,10,686,0,,
"G4800130","1860","Texas","480","Atascosa","0130","Atascosa",1471,0,107,0,,
"G4800150","1860","Texas","480","Austin","0150","Austin",6225,0,3914,0,,
"G4800190","1860","Texas","480","Bandera","0190","Bandera",387,0,12,0,,
"G4800210","1860","Texas","480","Bastrop","0210","Bastrop",4415,0,2591,0,,
"G4800230","1860","Texas","480","Baylor","0230","Baylor",,,,,,
"G4800250","1860","Texas","480","Bee","0250","Bee",802,0,79,29,,
"G4800270","1860","Texas","480","Bell","0270","Bell",3794,0,1005,0,,
"G4800290","1860","Texas","480","Bexar","0290","Bexar",13057,2,1395,0,,
"G4800310","1860","Texas","480","Blanco","0310","Blanco",1183,0,98,0,,
"G4800350","1860","Texas","480","Bosque","0350","Bosque",1712,0,293,0,,
"G4800370","1860","Texas","480","Bowie","0370","Bowie",2401,0,2651,0,,
"G4800390","1860","Texas","480","Brazoria","0390","Brazoria",2027,6,5110,0,,
"G4800410","1860","Texas","480","Brazos","0410","Brazos",1713,0,1063,0,,
"G4800490","1860","Texas","480","Brown","0490","Brown",244,0,0,0,,
"G4800493","1860","Texas","480","Buchanan","0493","Buchanan",198,0,32,0,,
"G4800510","1860","Texas","480","Burleson","0510","Burleson",3679,0,2003,1,,
"G4800530","1860","Texas","480","Burnet","0530","Burnet",2252,0,235,0,,
"G4800550","1860","Texas","480","Caldwell","0550","Caldwell",2870,1,1610,0,,
"G4800570","1860","Texas","480","Calhoun","0570","Calhoun",2228,0,414,0,,
"G4800590","1860","Texas","480","Callahan","0590","Callahan",,,,,,
"G4800610","1860","Texas","480","Cameron","0610","Cameron",5953,66,7,2,,
"G4800655","1860","Texas","480","Cass (old)","0655","Cass (old)",4936,0,3475,0,,
"G4800710","1860","Texas","480","Chambers","0710","Chambers",995,0,513,0,,
"G4800730","1860","Texas","480","Cherokee","0730","Cherokee",8849,3,3246,0,,
"G4800770","1860","Texas","480","Clay","0770","Clay",107,2,0,0,,
"G4800830","1860","Texas","480","Coleman","0830","Coleman",,,,,,
"G4800850","1860","Texas","480","Collin","0850","Collin",8217,0,1047,0,,
"G4800890","1860","Texas","480","Colorado","0890","Colorado",4326,0,3559,0,,
"G4800910","1860","Texas","480","Comal","0910","Comal",3837,0,193,0,,
"G4800930","1860","Texas","480","Comanche","0930","Comanche",648,0,61,0,,
"G4800950","1860","Texas","480","Concho","0950","Concho",,,,,,
"G4800970","1860","Texas","480","Cooke","0970","Cooke",3391,0,369,0,,
"G4800990","1860","Texas","480","Coryell","0990","Coryell",2360,0,306,0,,
"G4801130","1860","Texas","480","Dallas","1130","Dallas",7591,0,1074,0,,
"G4801155","1860","Texas","480","Dawson","1155","Dawson",281,0,0,0,,
"G4801210","1860","Texas","480","Denton","1210","Denton",4780,0,251,0,,
"G4801230","1860","Texas","480","De Witt","1230","De Witt",3465,0,1643,0,,
"G4801270","1860","Texas","480","Dimmit","1270","Dimmit",,,,,,
"G4801310","1860","Texas","480","Duval","1310","Duval",,,,,,
"G4801330","1860","Texas","480","Eastland","1330","Eastland",99,0,0,0,,
"G4801370","1860","Texas","480","Edwards","1370","Edwards",,,,,,
"G4801390","1860","Texas","480","Ellis","1390","Ellis",4136,0,1104,6,,
"G4801410","1860","Texas","480","El Paso","1410","El Paso",3826,14,15,196,,
"G4801415","1860","Texas","480","Encinal","1415","Encinal",43,0,0,0,,
"G4801430","1860","Texas","480","Erath","1430","Erath",2307,0,118,0,,
"G4801450","1860","Texas","480","Falls","1450","Falls",1895,2,1716,1,,
"G4801470","1860","Texas","480","Fannin","1470","Fannin",7496,0,1721,0,,
"G4801490","1860","Texas","480","Fayette","1490","Fayette",7808,10,3786,0,,
"G4801570","1860","Texas","480","Fort Bend","1570","Fort Bend",2007,9,4127,0,,
"G4801610","1860","Texas","480","Freestone","1610","Freestone",3268,0,3613,0,,
"G4801630","1860","Texas","480","Frio","1630","Frio",40,0,2,0,,
"G4801670","1860","Texas","480","Galveston","1670","Galveston",6707,2,1520,0,,
"G4801710","1860","Texas","480","Gillespie","1710","Gillespie",2703,0,33,0,,
"G4801750","1860","Texas","480","Goliad","1750","Goliad",2541,0,843,0,,
"G4801770","1860","Texas","480","Gonzales","1770","Gonzales",4891,0,3168,0,,
"G4801810","1860","Texas","480","Grayson","1810","Grayson",6892,0,1292,0,,
"G4801850","1860","Texas","480","Grimes","1850","Grimes",4832,1,5468,6,,
"G4801870","1860","Texas","480","Guadalupe","1870","Guadalupe",3689,7,1748,0,,
"G4801930","1860","Texas","480","Hamilton","1930","Hamilton",463,0,26,0,,
"G4801970","1860","Texas","480","Hardeman","1970","Hardeman",,,,,,
"G4801990","1860","Texas","480","Hardin","1990","Hardin",1162,0,191,0,,
"G4802010","1860","Texas","480","Harris","2010","Harris",7008,9,2053,0,,
"G4802030","1860","Texas","480","Harrison","2030","Harrison",6217,0,8784,0,,
"G4802070","1860","Texas","480","Haskell","2070","Haskell",,,,,,
"G4802090","1860","Texas","480","Hays","2090","Hays",1329,0,797,0,,
"G4802130","1860","Texas","480","Henderson","2130","Henderson",3478,1,1116,0,,
"G4802150","1860","Texas","480","Hidalgo","2150","Hidalgo",1155,34,1,2,,
"G4802170","1860","Texas","480","Hill","2170","Hill",3003,0,650,0,,
"G4802230","1860","Texas","480","Hopkins","2230","Hopkins",6749,0,990,6,,
"G4802250","1860","Texas","480","Houston","2250","Houston",5239,0,2819,0,,
"G4802310","1860","Texas","480","Hunt","2310","Hunt",6053,0,577,0,,
"G4802370","1860","Texas","480","Jack","2370","Jack",950,0,50,0,,
"G4802390","1860","Texas","480","Jackson","2390","Jackson",1396,22,1194,0,,
"G4802410","1860","Texas","480","Jasper","2410","Jasper",2426,0,1611,0,,
"G4802450","1860","Texas","480","Jefferson","2450","Jefferson",1684,2,309,0,,
"G4802510","1860","Texas","480","Johnson","2510","Johnson",3792,0,513,0,,
"G4802530","1860","Texas","480","Jones","2530","Jones",,,,,,
"G4802550","1860","Texas","480","Karnes","2550","Karnes",1844,0,327,0,,
"G4802570","1860","Texas","480","Kaufman","2570","Kaufman",3403,0,533,0,,
"G4802650","1860","Texas","480","Kerr","2650","Kerr",585,0,49,0,,
"G4802670","1860","Texas","480","Kimble","2670","Kimble",,,,,,
"G4802710","1860","Texas","480","Kinney","2710","Kinney",46,15,0,0,,
"G4802750","1860","Texas","480","Knox","2750","Knox",,,,,,
"G4802770","1860","Texas","480","Lamar","2770","Lamar",7294,9,2833,0,,
"G4802810","1860","Texas","480","Lampasas","2810","Lampasas",874,1,153,0,,
"G4802830","1860","Texas","480","La Salle","2830","La Salle",,,,,,
"G4802850","1860","Texas","480","Lavaca","2850","Lavaca",4238,0,1707,0,,
"G4802890","1860","Texas","480","Leon","2890","Leon",4161,0,2620,0,,
"G4802910","1860","Texas","480","Liberty","2910","Liberty",2102,8,1079,0,,
"G4802930","1860","Texas","480","Limestone","2930","Limestone",3464,1,1072,0,,
"G4802970","1860","Texas","480","Live Oak","2970","Live Oak",508,0,85,0,,
"G4802990","1860","Texas","480","Llano","2990","Llano",1047,0,54,0,,
"G4803070","1860","Texas","480","McCulloch","3070","Mcculloch",,,,,,
"G4803090","1860","Texas","480","McLennan","3090","Mclennan",3799,9,2395,3,,
"G4803110","1860","Texas","480","McMullen","3110","Mcmullen",,,,,,
"G4803130","1860","Texas","480","Madison","3130","Madison",1563,0,675,0,,
"G4803150","1860","Texas","480","Marion","3150","Marion",1960,0,2017,0,,
"G4803190","1860","Texas","480","Mason","3190","Mason",606,6,18,0,,
"G4803210","1860","Texas","480","Matagorda","3210","Matagorda",1347,0,2107,0,,
"G4803230","1860","Texas","480","Maverick","3230","Maverick",704,21,1,0,,
"G4803250","1860","Texas","480","Medina","3250","Medina",1732,0,106,0,,
"G4803275","1860","Texas","480","Menora","3275","Menora",,,,,,
"G4803310","1860","Texas","480","Milam","3310","Milam",3632,1,1542,0,,
"G4803370","1860","Texas","480","Montague","3370","Montague",814,0,35,0,,
"G4803390","1860","Texas","480","Montgomery","3390","Montgomery",2668,0,2811,0,,
"G4803470","1860","Texas","480","Nacogdoches","3470","Nacogdoches",5930,3,2359,0,,
"G4803490","1860","Texas","480","Navarro","3490","Navarro",4105,1,1890,0,,
"G4803510","1860","Texas","480","Newton","3510","Newton",2106,0,1013,0,,
"G4803550","1860","Texas","480","Nueces","3550","Nueces",2689,1,216,0,,
"G4803610","1860","Texas","480","Orange","3610","Orange",1495,29,392,0,,
"G4803630","1860","Texas","480","Palo Pinto","3630","Palo Pinto",1394,0,130,0,,
"G4803650","1860","Texas","480","Panola","3650","Panola",5417,0,3058,0,,
"G4803670","1860","Texas","480","Parker","3670","Parker",3991,0,222,0,,
"G4803730","1860","Texas","480","Polk","3730","Polk",4098,4,4198,0,,
"G4803770","1860","Texas","480","Presidio","3770","Presidio",574,2,4,0,,
"G4803870","1860","Texas","480","Red River","3870","Red River",5491,5,3039,0,,
"G4803910","1860","Texas","480","Refugio","3910","Refugio",1212,6,234,148,,
"G4803950","1860","Texas","480","Robertson","3950","Robertson",2739,0,2258,0,,
"G4803990","1860","Texas","480","Runnels","3990","Runnels",,,,,,
"G4804010","1860","Texas","480","Rusk","4010","Rusk",9670,1,6132,0,,
"G4804030","1860","Texas","480","Sabine","4030","Sabine",1600,0,1150,0,,
"G4804050","1860","Texas","480","San Augustine","4050","San Augustine",2377,0,1717,0,,
"G4804090","1860","Texas","480","San Patricio","4090","San Patricio",525,0,95,0,,
"G4804110","1860","Texas","480","San Saba","4110","San Saba",824,0,89,0,,
"G4804170","1860","Texas","480","Shackelford","4170","Shackelford",35,0,9,0,,
"G4804190","1860","Texas","480","Shelby","4190","Shelby",3885,1,1476,0,,
"G4804230","1860","Texas","480","Smith","4230","Smith",8408,2,4982,0,,
"G4804270","1860","Texas","480","Starr","4270","Starr",2396,4,6,0,,
"G4804390","1860","Texas","480","Tarrant","4390","Tarrant",5170,0,850,0,,
"G4804410","1860","Texas","480","Taylor","4410","Taylor",,,,,,
"G4804470","1860","Texas","480","Throckmorton","4470","Throckmorton",124,0,0,0,,
"G4804490","1860","Texas","480","Titus","4490","Titus",7209,1,2438,0,,
"G4804530","1860","Texas","480","Travis","4530","Travis",4931,13,3136,0,,
"G4804550","1860","Texas","480","Trinity","4550","Trinity",3432,1,959,0,,
"G4804570","1860","Texas","480","Tyler","4570","Tyler",3377,0,1148,0,,
"G4804590","1860","Texas","480","Upshur","4590","Upshur",6851,0,3794,0,,
"G4804630","1860","Texas","480","Uvalde","4630","Uvalde",479,0,27,0,,
"G4804670","1860","Texas","480","Van Zandt","4670","Van Zandt",3453,2,322,0,,
"G4804690","1860","Texas","480","Victoria","4690","Victoria",2757,1,1413,0,,
"G4804710","1860","Texas","480","Walker","4710","Walker",4056,0,4135,0,,
"G4804770","1860","Texas","480","Washington","4770","Washington",7268,3,7941,3,,
"G4804790","1860","Texas","480","Webb","4790","Webb",1397,0,0,0,,
"G4804810","1860","Texas","480","Wharton","4810","Wharton",646,0,2734,0,,
"G4804910","1860","Texas","480","Williamson","4910","Williamson",3638,0,891,0,,
"G4804970","1860","Texas","480","Wise","4970","Wise",3031,1,128,0,,
"G4804990","1860","Texas","480","Wood","4990","Wood",3963,0,1005,0,,
"G4805030","1860","Texas","480","Young","5030","Young",500,0,92,0,,
"G4805050","1860","Texas","480","Zapata","5050","Zapata",1248,0,0,0,,
"G4805070","1860","Texas","480","Zavala","5070","Zavala",26,0,0,0,,
"G4950015","1860","Utah Territory","495","Beaver","0015","Beaver",785,0,0,0,,
"G4950035","1860","Utah Territory","495","Box Elder","0035","Box Elder",1608,0,0,0,,
"G4950055","1860","Utah Territory","495","Cache","0055","Cache",2601,0,0,4,,
"G4950075","1860","Utah Territory","495","Carson","0075","Carson",6667,45,0,0,,
"G4950095","1860","Utah Territory","495","Cedar","0095","Cedar",741,0,0,0,,
"G4950115","1860","Utah Territory","495","Davis","0115","Davis",2886,0,10,8,,
"G4950135","1860","Utah Territory","495","Deseret","0135","Deseret",,,,,,
"G4950215","1860","Utah Territory","495","Greasewood","0215","Greasewood",,,,,,
"G4950255","1860","Utah Territory","495","Green River","0255","Green River",133,0,0,8,,
"G4950275","1860","Utah Territory","495","Humboldt","0275","Humboldt",40,0,0,0,,
"G4950295","1860","Utah Territory","495","Iron","0295","Iron",1010,0,0,0,,
"G4950315","1860","Utah Territory","495","Juab","0315","Juab",672,0,0,0,,
"G4950375","1860","Utah Territory","495","Millard","0375","Millard",715,0,0,0,,
"G4950495","1860","Utah Territory","495","Salt Lake","0495","Salt Lake",11200,26,19,50,,
"G4950535","1860","Utah Territory","495","Sanpete","0535","Sanpete",3806,0,0,9,,
"G4950575","1860","Utah Territory","495","Shambip","0575","Shambip",162,0,0,0,,
"G4950595","1860","Utah Territory","495","Summit","0595","Summit",198,0,0,0,,
"G4950605","1860","Utah Territory","495","St Marys","0605","St Marys",105,0,0,0,,
"G4950615","1860","Utah Territory","495","Tooele","0615","Tooele",1000,0,0,8,,
"G4950655","1860","Utah Territory","495","Unincorporated Territory","0655","Unincorporated Territory",,,,,,
"G4950675","1860","Utah Territory","495","Utah","0675","Utah",8243,4,0,1,,
"G4950695","1860","Utah Territory","495","Walade","0695","Walade",,,,,,
"G4950735","1860","Utah Territory","495","Washington","0735","Washington",691,0,0,0,,
"G4950755","1860","Utah Territory","495","Weber","0755","Weber",3674,0,0,1,,
"G5000010","1860","Vermont","500","Addison","0010","Addison",23921,89,0,0,,
"G5000030","1860","Vermont","500","Bennington","0030","Bennington",19345,91,0,0,,
"G5000050","1860","Vermont","500","Caledonia","0050","Caledonia",21684,24,0,0,,
"G5000070","1860","Vermont","500","Chittenden","0070","Chittenden",28052,99,0,20,,
"G5000090","1860","Vermont","500","Essex","0090","Essex",5786,0,0,0,,
"G5000110","1860","Vermont","500","Franklin","0110","Franklin",27193,38,0,0,,
"G5000130","1860","Vermont","500","Grand Isle","0130","Grand Isle",4271,5,0,0,,
"G5000150","1860","Vermont","500","Lamoille","0150","Lamoille",12310,1,0,0,,
"G5000170","1860","Vermont","500","Orange","0170","Orange",25431,24,0,0,,
"G5000190","1860","Vermont","500","Orleans","0190","Orleans",18961,20,0,0,,
"G5000210","1860","Vermont","500","Rutland","0210","Rutland",35806,140,0,0,,
"G5000230","1860","Vermont","500","Washington","0230","Washington",27595,17,0,0,,
"G5000250","1860","Vermont","500","Windham","0250","Windham",26949,33,0,0,,
"G5000270","1860","Vermont","500","Windsor","0270","Windsor",37065,128,0,0,,
"G5100010","1860","Virginia","510","Accomack","0010","Accomack",10661,3418,4507,0,,
"G5100030","1860","Virginia","510","Albemarle","0030","Albemarle",12103,606,13916,0,,
"G5100035","1860","Virginia","510","Alexandria","0035","Alexandria",9851,1415,1386,0,,
"G5100050","1860","Virginia","510","Alleghany","0050","Alleghany",5643,132,990,0,,
"G5100070","1860","Virginia","510","Amelia","0070","Amelia",2897,189,7655,0,,
"G5100090","1860","Virginia","510","Amherst","0090","Amherst",7167,297,6278,0,,
"G5100110","1860","Virginia","510","Appomattox","0110","Appomattox",4118,171,4600,0,,
"G5100150","1860","Virginia","510","Augusta","0150","Augusta",21547,586,5616,0,,
"G5100155","1860","Virginia","510","Barbour","0155","Barbour",8728,135,95,0,,
"G5100170","1860","Virginia","510","Bath","0170","Bath",2652,78,946,0,,
"G5100190","1860","Virginia","510","Bedford","0190","Bedford",14388,504,10176,0,,
"G5100195","1860","Virginia","510","Berkeley","0195","Berkeley",10589,286,1650,0,,
"G5100215","1860","Virginia","510","Boone","0215","Boone",4681,1,158,0,,
"G5100230","1860","Virginia","510","Botetourt","0230","Botetourt",8441,306,2769,0,,
"G5100233","1860","Virginia","510","Braxton","0233","Braxton",4885,3,104,0,,
"G5100237","1860","Virginia","510","Brooke","0237","Brooke",5425,51,18,0,,
"G5100250","1860","Virginia","510","Brunswick","0250","Brunswick",4992,671,9146,0,,
"G5100270","1860","Virginia","510","Buchanan","0270","Buchanan",2762,1,30,0,,
"G5100290","1860","Virginia","510","Buckingham","0290","Buckingham",6041,360,8811,0,,
"G5100293","1860","Virginia","510","Cabell","0293","Cabell",7691,24,305,0,,
"G5100297","1860","Virginia","510","Calhoun","0297","Calhoun",2492,1,9,0,,
"G5100310","1860","Virginia","510","Campbell","0310","Campbell",13588,1029,11580,0,,
"G5100330","1860","Virginia","510","Caroline","0330","Caroline",6948,844,10672,0,,
"G5100350","1860","Virginia","510","Carroll","0350","Carroll",7719,31,262,0,,
"G5100360","1860","Virginia","510","Charles City","0360","Charles City",1806,856,2947,0,,
"G5100370","1860","Virginia","510","Charlotte","0370","Charlotte",4981,252,9238,0,,
"G5100410","1860","Virginia","510","Chesterfield","0410","Chesterfield",10019,643,8354,0,,
"G5100430","1860","Virginia","510","Clarke","0430","Clarke",3707,64,3375,0,,
"G5100435","1860","Virginia","510","Clay","0435","Clay",1761,5,21,0,,
"G5100450","1860","Virginia","510","Craig","0450","Craig",3103,30,420,0,,
"G5100470","1860","Virginia","510","Culpeper","0470","Culpeper",4959,429,6675,0,,
"G5100490","1860","Virginia","510","Cumberland","0490","Cumberland",2946,310,6705,0,,
"G5100530","1860","Virginia","510","Dinwiddie","0530","Dinwiddie",13678,3746,12774,0,,
"G5100533","1860","Virginia","510","Doddridge","0533","Doddridge",5168,1,34,0,,
"G5100550","1860","Virginia","510","Elizabeth City","0550","Elizabeth City",3180,201,2417,0,,
"G5100570","1860","Virginia","510","Essex","0570","Essex",3296,477,6696,0,,
"G5100590","1860","Virginia","510","Fairfax","0590","Fairfax",8046,672,3116,0,,
"G5100610","1860","Virginia","510","Fauquier","0610","Fauquier",10430,821,10455,0,,
"G5100615","1860","Virginia","510","Fayette","0615","Fayette",5716,10,271,0,,
"G5100630","1860","Virginia","510","Floyd","0630","Floyd",7745,16,475,0,,
"G5100650","1860","Virginia","510","Fluvanna","0650","Fluvanna",5093,266,4994,0,,
"G5100670","1860","Virginia","510","Franklin","0670","Franklin",13642,105,6351,0,,
"G5100690","1860","Virginia","510","Frederick","0690","Frederick",13079,1208,2259,0,,
"G5100710","1860","Virginia","510","Giles","0710","Giles",6038,67,778,0,,
"G5100715","1860","Virginia","510","Gilmer","0715","Gilmer",3685,22,52,0,,
"G5100730","1860","Virginia","510","Gloucester","0730","Gloucester",4517,703,5736,0,,
"G5100750","1860","Virginia","510","Goochland","0750","Goochland",3814,703,6139,0,,
"G5100770","1860","Virginia","510","Grayson","0770","Grayson",7653,52,547,0,,
"G5100775","1860","Virginia","510","Greenbrier","0775","Greenbrier",10500,186,1525,0,,
"G5100790","1860","Virginia","510","Greene","0790","Greene",3015,23,1984,0,,
"G5100810","1860","Virginia","510","Greensville","0810","Greensville",1974,233,4167,0,,
"G5100830","1860","Virginia","510","Halifax","0830","Halifax",11060,563,14897,0,,
"G5100833","1860","Virginia","510","Hampshire","0833","Hampshire",12478,222,1213,0,,
"G5100837","1860","Virginia","510","Hancock","0837","Hancock",4442,1,2,0,,
"G5100850","1860","Virginia","510","Hanover","0850","Hanover",7482,257,9483,0,,
"G5100853","1860","Virginia","510","Hardy","0853","Hardy",8521,270,1073,0,,
"G5100857","1860","Virginia","510","Harrison","0857","Harrison",13176,32,582,0,,
"G5100870","1860","Virginia","510","Henrico","0870","Henrico",37966,3590,20041,19,,
"G5100890","1860","Virginia","510","Henry","0890","Henry",6773,314,5018,0,,
"G5100910","1860","Virginia","510","Highland","0910","Highland",3890,27,402,0,,
"G5100930","1860","Virginia","510","Isle Of Wight","0930","Isle Of Wight",5037,1370,3570,0,,
"G5100935","1860","Virginia","510","Jackson","0935","Jackson",8240,11,55,0,,
"G5100950","1860","Virginia","510","James City","0950","James City",2167,1045,2586,0,,
"G5100953","1860","Virginia","510","Jefferson","0953","Jefferson",10064,511,3960,0,,
"G5100957","1860","Virginia","510","Kanawha","0957","Kanawha",13785,181,2184,0,,
"G5100970","1860","Virginia","510","King And Queen","0970","King And Queen",3801,388,6139,0,,
"G5100990","1860","Virginia","510","King George","0990","King George",2510,388,3673,0,,
"G5101010","1860","Virginia","510","King William","1010","King William",2589,416,5525,0,,
"G5101030","1860","Virginia","510","Lancaster","1030","Lancaster",1981,301,2869,0,,
"G5101050","1860","Virginia","510","Lee","1050","Lee",10185,13,824,10,,
"G5101053","1860","Virginia","510","Lewis","1053","Lewis",7736,33,230,0,,
"G5101057","1860","Virginia","510","Logan","1057","Logan",4789,1,148,0,,
"G5101070","1860","Virginia","510","Loudoun","1070","Loudoun",15021,1252,5501,0,,
"G5101090","1860","Virginia","510","Louisa","1090","Louisa",6183,324,10194,0,,
"G5101110","1860","Virginia","510","Lunenburg","1110","Lunenburg",4421,257,7305,0,,
"G5101130","1860","Virginia","510","Madison","1130","Madison",4360,97,4397,0,,
"G5101133","1860","Virginia","510","Marion","1133","Marion",12656,3,63,0,,
"G5101135","1860","Virginia","510","Marshall","1135","Marshall",12911,57,29,0,,
"G5101137","1860","Virginia","510","Mason","1137","Mason",8750,47,376,0,,
"G5101150","1860","Virginia","510","Matthews","1150","Matthews",3865,218,3008,0,,
"G5101155","1860","Virginia","510","McDowell","1155","Mcdowell",1535,0,0,0,,
"G5101170","1860","Virginia","510","Mecklenburg","1170","Mecklenburg",6778,898,12420,0,,
"G5101175","1860","Virginia","510","Mercer","1175","Mercer",6428,29,362,0,,
"G5101190","1860","Virginia","510","Middlesex","1190","Middlesex",1863,126,2375,0,,
"G5101193","1860","Virginia","510","Monongalia","1193","Monongalia",12901,46,101,0,,
"G5101197","1860","Virginia","510","Monroe","1197","Monroe",9536,107,1114,0,,
"G5101210","1860","Virginia","510","Montgomery","1210","Montgomery",8251,147,2219,0,,
"G5101215","1860","Virginia","510","Morgan","1215","Morgan",3614,24,94,0,,
"G5101230","1860","Virginia","510","Nansemond","1230","Nansemond",5732,2480,5481,0,,
"G5101250","1860","Virginia","510","Nelson","1250","Nelson",6649,128,6238,0,,
"G5101270","1860","Virginia","510","New Kent","1270","New Kent",2145,364,3374,1,,
"G5101275","1860","Virginia","510","Nicholas","1275","Nicholas",4471,2,154,0,,
"G5101290","1860","Virginia","510","Norfolk","1290","Norfolk",24357,2803,9004,63,,
"G5101310","1860","Virginia","510","Northampton","1310","Northampton",2998,962,3872,0,,
"G5101330","1860","Virginia","510","Northumberland","1330","Northumberland",3870,222,3439,0,,
"G5101350","1860","Virginia","510","Nottoway","1350","Nottoway",2270,98,6468,0,,
"G5101355","1860","Virginia","510","Ohio","1355","Ohio",22196,126,100,0,,
"G5101370","1860","Virginia","510","Orange","1370","Orange",4553,187,6111,0,,
"G5101390","1860","Virginia","510","Page","1390","Page",6875,384,850,0,,
"G5101410","1860","Virginia","510","Patrick","1410","Patrick",7158,131,2070,0,,
"G5101415","1860","Virginia","510","Pendleton","1415","Pendleton",5870,50,244,0,,
"G5101430","1860","Virginia","510","Pittsylvania","1430","Pittsylvania",17105,659,14340,0,,
"G5101433","1860","Virginia","510","Pleasants","1433","Pleasants",2925,5,15,0,,
"G5101437","1860","Virginia","510","Pocahontas","1437","Pocahontas",3686,20,252,0,,
"G5101450","1860","Virginia","510","Powhatan","1450","Powhatan",2580,409,5403,0,,
"G5101455","1860","Virginia","510","Preston","1455","Preston",13182,45,67,18,,
"G5101470","1860","Virginia","510","Prince Edward","1470","Prince Edward",4037,466,7341,0,,
"G5101490","1860","Virginia","510","Prince George","1490","Prince George",2899,515,4997,0,,
"G5101510","1860","Virginia","510","Princess Anne","1510","Princess Anne",4333,195,3186,0,,
"G5101530","1860","Virginia","510","Prince William","1530","Prince William",5690,519,2356,0,,
"G5101550","1860","Virginia","510","Pulaski","1550","Pulaski",3814,13,1589,0,,
"G5101553","1860","Virginia","510","Putnam","1553","Putnam",5708,13,580,0,,
"G5101555","1860","Virginia","510","Raleigh","1555","Raleigh",3291,19,57,0,,
"G5101557","1860","Virginia","510","Randolph","1557","Randolph",4793,14,183,0,,
"G5101570","1860","Virginia","510","Rappahannock","1570","Rappahannock",5018,312,3520,0,,
"G5101590","1860","Virginia","510","Richmond","1590","Richmond",3570,820,2466,0,,
"G5101593","1860","Virginia","510","Ritchie","1593","Ritchie",6809,0,38,0,,
"G5101597","1860","Virginia","510","Roane","1597","Roane",5307,2,72,0,,
"G5101610","1860","Virginia","510","Roanoke","1610","Roanoke",5250,155,2643,0,,
"G5101630","1860","Virginia","510","Rockbridge","1630","Rockbridge",12841,422,3985,0,,
"G5101650","1860","Virginia","510","Rockingham","1650","Rockingham",20489,532,2387,0,,
"G5101670","1860","Virginia","510","Russell","1670","Russell",9130,51,1099,0,,
"G5101690","1860","Virginia","510","Scott","1690","Scott",11530,52,490,0,,
"G5101710","1860","Virginia","510","Shenandoah","1710","Shenandoah",12827,316,753,0,,
"G5101730","1860","Virginia","510","Smyth","1730","Smyth",7732,183,1037,0,,
"G5101750","1860","Virginia","510","Southampton","1750","Southampton",5713,1794,5408,0,,
"G5101770","1860","Virginia","510","Spotsylvania","1770","Spotsylvania",7716,574,7786,0,,
"G5101790","1860","Virginia","510","Stafford","1790","Stafford",4922,319,3314,0,,
"G5101810","1860","Virginia","510","Surry","1810","Surry",2334,1284,2515,0,,
"G5101830","1860","Virginia","510","Sussex","1830","Sussex",3118,673,6384,0,,
"G5101835","1860","Virginia","510","Taylor","1835","Taylor",7300,51,112,0,,
"G5101850","1860","Virginia","510","Tazewell","1850","Tazewell",8625,93,1202,0,,
"G5101853","1860","Virginia","510","Tucker","1853","Tucker",1392,16,20,0,,
"G5101855","1860","Virginia","510","Tyler","1855","Tyler",6488,11,18,0,,
"G5101857","1860","Virginia","510","Upshur","1857","Upshur",7064,16,212,0,,
"G5101870","1860","Virginia","510","Warren","1870","Warren",4583,284,1575,0,,
"G5101890","1860","Virginia","510","Warwick","1890","Warwick",662,59,1019,0,,
"G5101910","1860","Virginia","510","Washington","1910","Washington",14095,249,2547,1,,
"G5101913","1860","Virginia","510","Wayne","1913","Wayne",6604,0,143,0,,
"G5101917","1860","Virginia","510","Webster","1917","Webster",1552,0,3,0,,
"G5101930","1860","Virginia","510","Westmoreland","1930","Westmoreland",3387,1191,3704,0,,
"G5101933","1860","Virginia","510","Wetzel","1933","Wetzel",6691,2,10,0,,
"G5101937","1860","Virginia","510","Wirt","1937","Wirt",3728,0,23,0,,
"G5101950","1860","Virginia","510","Wise","1950","Wise",4416,26,66,0,,
"G5101953","1860","Virginia","510","Wood","1953","Wood",10791,79,176,0,,
"G5101957","1860","Virginia","510","Wyoming","1957","Wyoming",2795,2,64,0,,
"G5101970","1860","Virginia","510","Wythe","1970","Wythe",9986,157,2162,0,,
"G5101990","1860","Virginia","510","York","1990","York",2342,682,1925,0,,
"G5350015","1860","Washington Territory","535","Chihallis","0015","Chihallis",283,0,0,2,,
"G5350035","1860","Washington Territory","535","Clallam","0035","Clallam",149,0,0,0,,
"G5350055","1860","Washington Territory","535","Clark","0055","Clark",2367,1,0,16,,
"G5350095","1860","Washington Territory","535","Cowlitz","0095","Cowlitz",405,0,0,1,,
"G5350115","1860","Washington Territory","535","Island","0115","Island",292,0,0,2,,
"G5350135","1860","Washington Territory","535","Jefferson","0135","Jefferson",523,8,0,0,,
